etfCode,name,codeType,issuer,benchmarkName,detailScope,readinessScore,grade,assetClassEvidence,regionEvidence,sectorEvidence,strategyEvidence,dividendEvidence,holdingsCount,tagCount,hasLlmContribution,missingFields
0005D0,SOL 전고체배터리&실리콘음극재,naver_internal_unresolved,신한자산운용,FnGuide 전고체배터리&실리콘음극재 지수(PR),enriched,76,A,medium,low,medium,medium,high,11,4,true,표준 KRX 코드|산업·국가 비중
0005G0,IBK K-AI반도체코어테크,naver_internal_unresolved,IBK자산운용,FnGuide K-AI반도체 코어테크 지수,enriched,58,B,medium,low,medium,medium,low,20,4,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0007F0,KODEX 27-12 회사채(AA-이상)액티브,naver_internal_unresolved,삼성자산운용,KAP 27-12 회사채 총수익 지수(AA-이상),thin,25,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0007G0,PLUS 글로벌원자력밸류체인,naver_internal_unresolved,한화자산운용,Solactive Global Nuclear Energy Value Chain Index(PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0007N0,아이엠에셋 200,naver_internal_unresolved,아이엠에셋자산운용,코스피 200,enriched,50,C,medium,low,medium,medium,none,10,4,true,표준 KRX 코드|산업·국가 비중|분배 일정|실제 분배금 이력
0008E0,ACE 미국중심중소형제조업,naver_internal_unresolved,한국투자신탁운용,NYSE FactSet US Focus Manufacturing Index(Price Return),enriched,35,C,medium,low,low,medium,none,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0008S0,TIGER 미국배당다우존스타겟데일리커버드콜,naver_internal_unresolved,미래에셋자산운용,Dow Jones U.S. Dividend 100 10% Daily Premium Covered Call 지수,enriched,72,B,medium,low,medium,medium,low,102,4,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0008T0,SOL 화장품TOP3플러스,naver_internal_unresolved,신한자산운용,FnGuide 화장품TOP3 플러스 지수(PR),enriched,76,A,medium,low,medium,medium,high,11,4,true,표준 KRX 코드|산업·국가 비중
0013P0,RISE 미국은행TOP10,naver_internal_unresolved,KB자산운용,KEDI 미국 은행 TOP10 지수,enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0013R0,RISE 테슬라미국채타겟커버드콜혼합(합성),naver_internal_unresolved,KB자산운용,KEDI 테슬라미국30년국채15%타겟프리미엄 혼합지수(TR),enriched,61,B,medium,low,low,medium,high,0,5,false,표준 KRX 코드|구성종목|산업·국가 비중
0015B0,KoAct 미국나스닥성장기업액티브,naver_internal_unresolved,삼성액티브자산운용,나스닥 종합주가지수,enriched,53,C,medium,low,low,medium,low,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0015E0,KIWOOM 엔비디아미국30년국채혼합액티브(H),naver_internal_unresolved,키움투자자산운용,Bloomberg Blended NVIDIA and US Long Treasury Bond Index,thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0015F0,KIWOOM 팔란티어미국30년국채혼합액티브(H),naver_internal_unresolved,키움투자자산운용,Bloomberg Blended PALANTIR and US Long Treasury Bond Index,thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0015K0,TIGER 미국소비트렌드액티브,naver_internal_unresolved,미래에셋자산운용,Mirae Asset US Consumer Trend 지수 (PR),enriched,68,B,medium,low,medium,medium,low,30,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0016X0,SOL 중단기회사채(A-이상)액티브,naver_internal_unresolved,신한자산운용,KIS 중단기크레딧플러스채권(AA+~A-)지수(총수익),enriched,76,A,medium,low,medium,medium,high,54,4,false,표준 KRX 코드|산업·국가 비중
0017Y0,1Q 종합채권(AA-이상)액티브,naver_internal_unresolved,하나자산운용,KIS 종합채권형 지수(AA-이상)(총수익),enriched,53,C,medium,low,low,medium,low,0,4,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0018C0,PLUS 고배당주위클리고정커버드콜,naver_internal_unresolved,한화자산운용,코스피 고배당 위클리 고정 커버드콜 지수,enriched,80,A,medium,low,medium,medium,high,10,5,true,표준 KRX 코드|산업·국가 비중
0018Z0,RISE 미국양자컴퓨팅,naver_internal_unresolved,KB자산운용,Solactive US Quantum Computing Technology Index PR,enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0019K0,TIME 미국나스닥100채권혼합50액티브,naver_internal_unresolved,타임폴리오자산운용,FnGuide 미국나스닥100 단기채권혼합 지수,enriched,35,C,medium,low,low,medium,none,0,4,false,표준 KRX 코드|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0020H0,KoAct 글로벌양자컴퓨팅액티브,naver_internal_unresolved,삼성액티브자산운용,FactSet 글로벌양자컴퓨팅 PR 지수,enriched,53,C,medium,low,low,medium,low,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0022T0,SOL 국제금커버드콜액티브,naver_internal_unresolved,신한자산운용,KEDI 골드인컴프리미엄 지수(NTR),enriched,80,A,medium,low,medium,medium,high,7,4,false,표준 KRX 코드|산업·국가 비중
0023A0,SOL 미국양자컴퓨팅TOP10,naver_internal_unresolved,신한자산운용,KEDI 미국양자컴퓨팅 TOP10(PR),enriched,76,A,medium,low,medium,medium,high,12,3,false,표준 KRX 코드|산업·국가 비중
0023B0,PLUS 미국양자컴퓨팅TOP10,naver_internal_unresolved,한화자산운용,iSelect 미국양자컴퓨팅 TOP10 (PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0025N0,TIGER TDF2045 적격,naver_internal_unresolved,미래에셋자산운용,S&P Korea Target Date 2045 Global Index,enriched,68,B,medium,low,medium,medium,low,508,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0026E0,KODEX 미국S&P500버퍼3월액티브,naver_internal_unresolved,삼성자산운용,S&P500 10% Buffered Index March Series (USD) TR,thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0026S0,1Q 미국S&P500,naver_internal_unresolved,하나자산운용,S&P 500,enriched,53,C,medium,low,low,medium,low,0,4,true,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0028X0,KODEX 미국금융테크액티브,naver_internal_unresolved,삼성자산운용,iSelect 미국 차세대 파이낸셜 테크 지수(시장가격),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0035T0,PLUS 글로벌휴머노이드로봇액티브,naver_internal_unresolved,한화자산운용,iSelect 글로벌휴머노이드로봇 (PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0036D0,TIME 미국배당다우존스액티브,naver_internal_unresolved,타임폴리오자산운용,Dow Jones U.S. Dividend 100 Price Return Index,enriched,39,C,medium,low,low,medium,low,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0036R0,RISE 미국휴머노이드로봇,naver_internal_unresolved,KB자산운용,KEDI 미국 휴머노이드 로봇 지수(시장가격),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0036Z0,RISE 미국천연가스밸류체인,naver_internal_unresolved,KB자산운용,Solactive US Natural Gas Value Chain Index PR,enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0038A0,KODEX 미국휴머노이드로봇,naver_internal_unresolved,삼성자산운용,iSelect 미국 휴머노이드 로봇 지수(Price Return),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0040S0,HANARO 글로벌피지컬AI액티브,naver_internal_unresolved,NH-Amundi자산운용,Solactive Physical AI Index,thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0040X0,SOL 팔란티어미국채커버드콜혼합,naver_internal_unresolved,신한자산운용,KEDI 팔란티어미국채커버드콜혼합지수(NTR),enriched,80,A,medium,low,medium,medium,high,13,5,false,표준 KRX 코드|산업·국가 비중
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,naver_internal_unresolved,신한자산운용,KEDI 팔란티어커버드콜OTM 채권혼합지수(NTR),enriched,80,A,medium,low,medium,medium,high,9,4,false,표준 KRX 코드|산업·국가 비중
0041D0,KODEX 미국AI소프트웨어TOP10,naver_internal_unresolved,삼성자산운용,iSelect 미국 AI 소프트웨어 TOP10 지수(PR),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0041E0,KODEX 미국S&P500액티브,naver_internal_unresolved,삼성자산운용,S&P 500,thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0043B0,TIGER 머니마켓액티브,naver_internal_unresolved,미래에셋자산운용,KIS-미래에셋 MMF지수,enriched,68,B,medium,low,medium,medium,low,283,4,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0043Y0,TIME 차이나AI테크액티브,naver_internal_unresolved,타임폴리오자산운용,Solactive China Artificial Intelligence 지수(원화환산)(PR),enriched,35,C,medium,low,low,medium,none,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0046A0,TIGER 미국초단기(3개월이하)국채,naver_internal_unresolved,미래에셋자산운용,ICE 0-3 Month US Treasury Securities 지수,enriched,68,B,medium,low,medium,medium,low,8,5,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0046Y0,ACE 미국배당퀄리티,naver_internal_unresolved,한국투자신탁운용,WisdomTree U.S. Quality Dividend Growth Index (Price Return),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0047A0,TIGER 차이나테크TOP10,naver_internal_unresolved,미래에셋자산운용,Mirae Asset China Tech Top 10 지수 (Price Return),enriched,68,B,medium,low,medium,medium,low,11,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0047N0,PLUS 차이나AI테크TOP10,naver_internal_unresolved,한화자산운용,Solactive China AI Tech Top10 Index(PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0047P0,RISE 테슬라고정테크100,naver_internal_unresolved,KB자산운용,KEDI 테슬라고정테크100 지수(PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0047R0,RISE 팔란티어고정테크100,naver_internal_unresolved,KB자산운용,KEDI 팔란티어고정테크100 지수(PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0048J0,KODEX 미국머니마켓액티브,naver_internal_unresolved,삼성자산운용,KAP 미국 머니마켓 지수,enriched,29,D,low,low,low,low,low,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
0048K0,KODEX 차이나휴머노이드로봇,naver_internal_unresolved,삼성자산운용,Solactive China Humanoid Robotics Index (CNH) (Price Return),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0049K0,ACE 미국배당퀄리티채권혼합50,naver_internal_unresolved,한국투자신탁운용,Bloomberg WisdomTree U.S. Quality Dividend & Short Term KRW Bonds 50:50 TR Index,enriched,47,C,medium,low,low,medium,low,0,4,true,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0049M0,ACE 미국배당퀄리티+커버드콜액티브,naver_internal_unresolved,한국투자신탁운용,Bloomberg WisdomTree U.S. Quality Dividend & B500 Premium Decrement 50:50 Index,thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0050E0,PLUS 미국AI에이전트,naver_internal_unresolved,한화자산운용,Solactive US AI Agents Index(PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0051A0,KoAct 브로드컴밸류체인액티브,naver_internal_unresolved,삼성액티브자산운용,FactSet 브로드컴밸류체인 지수,enriched,53,C,medium,low,low,medium,low,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0051G0,SOL 미국원자력SMR,naver_internal_unresolved,신한자산운용,KEDI 미국원자력 SMR 지수(PR),enriched,76,A,medium,low,medium,medium,high,21,3,false,표준 KRX 코드|산업·국가 비중
0052D0,TIGER 코리아배당다우존스,naver_internal_unresolved,미래에셋자산운용,Dow Jones Korea Dividend 30 지수 (Price Return),enriched,68,B,medium,low,medium,medium,low,31,4,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0052S0,1Q 미국S&P500미국채혼합50액티브,naver_internal_unresolved,하나자산운용,S&P 500 and Short-Term Treasury 50/50 Blend Index,enriched,53,C,medium,low,low,medium,low,0,5,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0052T0,1Q 중단기회사채(A-이상)액티브,naver_internal_unresolved,하나자산운용,KEDI 중단기크레딧플러스채권(AAA~A-)지수(총수익),enriched,53,C,medium,low,low,medium,low,0,4,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0053L0,TIGER 차이나휴머노이드로봇,naver_internal_unresolved,미래에셋자산운용,Mirae Asset China Humanoid Robot 지수(PR),enriched,68,B,medium,low,medium,medium,low,21,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0053M0,더제이 중소형포커스액티브,naver_internal_unresolved,더제이자산운용,코스피 200 중소형주지수,enriched,68,B,medium,low,medium,medium,low,10,4,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0057H0,PLUS 미국S&P500미국채혼합50액티브,naver_internal_unresolved,한화자산운용,S&P 500 and U.S. Treasury Bill 0-3 Month 50/50 Blend Index (USD),enriched,65,B,medium,low,low,medium,high,0,5,false,표준 KRX 코드|구성종목|산업·국가 비중
0060H0,TIGER 토탈월드스탁액티브,naver_internal_unresolved,미래에셋자산운용,FTSE Global All Cap Index(PR),enriched,68,B,medium,low,medium,medium,low,1563,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0061Z0,RISE 단기특수은행채액티브,naver_internal_unresolved,KB자산운용,KAP 단기 특수은행채 지수(시장가격),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0064K0,KODEX 금액티브,naver_internal_unresolved,삼성자산운용,Bloomberg Gold Spot NY 4pm USD Index,thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0065G0,KODEX 차이나테크TOP10,naver_internal_unresolved,삼성자산운용,Hang Seng China Tech Top 10 Select Index (HKD) (Price Return),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0066W0,SOL 국제금,naver_internal_unresolved,신한자산운용,KEDI 국제금현물 ETF 가격지수(PR),enriched,76,A,medium,low,medium,medium,high,11,3,false,표준 KRX 코드|산업·국가 비중
0067V0,TIGER 차이나글로벌리더스TOP3+,naver_internal_unresolved,미래에셋자산운용,"Solactive-KEDI 차이나글로벌리더스TOP3플러스 지수 (Price Return, CNH)",enriched,68,B,medium,low,medium,medium,low,11,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0067Y0,TIGER 차이나AI소프트웨어,naver_internal_unresolved,미래에셋자산운용,"Mirae Asset China AI Software 지수 (Price Return, HKD)",enriched,68,B,medium,low,medium,medium,low,16,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0068M0,KODEX 미국S&P500버퍼6월액티브,naver_internal_unresolved,삼성자산운용,S&P500 10% Buffered Index June Series (USD) TR,thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0069M0,1Q 미국나스닥100,naver_internal_unresolved,하나자산운용,NASDAQ 100,enriched,53,C,medium,low,low,medium,low,0,4,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0072R0,TIGER KRX금현물,naver_internal_unresolved,미래에셋자산운용,KRX 금현물지수,enriched,68,B,medium,low,medium,medium,low,2,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0073X0,FOCUS 알리바바미국채커버드콜혼합,naver_internal_unresolved,VI자산운용,KEDI 알리바바미국채커버드콜혼합지수(TR),thin,25,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0074K0,KoAct K수출핵심기업TOP30액티브,naver_internal_unresolved,삼성액티브자산운용,KEDI K수출핵심기업TOP30 지수(PR),enriched,68,B,medium,low,medium,medium,low,10,3,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0078V0,PLUS 미국로보택시,naver_internal_unresolved,한화자산운용,KEDI 미국로보택시 지수(PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0079X0,ACE BYD밸류체인액티브,naver_internal_unresolved,한국투자신탁운용,Bloomberg BYD Plus Top Supply Chain Select Price Return Index,enriched,35,C,medium,low,low,medium,none,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0080G0,KODEX 방산TOP10,naver_internal_unresolved,삼성자산운용,iSelect 방산 TOP10 지수(Price Return),enriched,48,C,low,low,medium,low,low,11,4,true,표준 KRX 코드|상품 설명·투자 목적|산업·국가 비중|실제 분배금 이력
0080X0,SOL 미국S&P500미국채혼합50,naver_internal_unresolved,신한자산운용,S&P 500 and iBoxx $ Treasuries 7-10Y 5050 Blend Index(USD) PR/TR Hybrid,enriched,76,A,medium,low,medium,medium,high,513,5,false,표준 KRX 코드|산업·국가 비중
0080Y0,SOL 조선TOP3플러스레버리지,naver_internal_unresolved,신한자산운용,FnGuide 조선TOP3플러스지수(PR),enriched,76,A,medium,low,medium,medium,high,16,5,true,표준 KRX 코드|산업·국가 비중
0082F0,HANARO 유럽방산,naver_internal_unresolved,NH-Amundi자산운용,Stoxx 유럽 방산 지수,thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0082V0,KODEX TDF2060액티브 적격,naver_internal_unresolved,삼성자산운용,Samsung Korea Target Date 2060 Index,thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0083S0,1Q 미국메디컬AI,naver_internal_unresolved,하나자산운용,KEDI 미국메디컬AI 지수,enriched,53,C,medium,low,low,medium,low,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0084D0,KIWOOM 미국테크100월간목표헤지액티브,naver_internal_unresolved,키움투자자산운용,Akros 미국테크100 월간방어적배분 지수(TR),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0084E0,KIWOOM 미국대형주500월간목표헤지액티브,naver_internal_unresolved,키움투자자산운용,Akros 미국대형주500 월간방어적배분 지수(TR),thin,25,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0085N0,ACE 미국10년국채액티브(H),naver_internal_unresolved,한국투자신탁운용,ICE U.S. Treasury 7-10 Year Bond Index (Total Return),thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0085P0,ACE 미국10년국채액티브,naver_internal_unresolved,한국투자신탁운용,ICE U.S. Treasury 7-10 Year Bond Index (Total Return),enriched,35,C,medium,low,low,medium,none,0,4,false,표준 KRX 코드|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0086B0,TIGER 리츠부동산인프라TOP10액티브,naver_internal_unresolved,미래에셋자산운용,KEDI 리츠부동산인프라TOP10지수 (Price Return),enriched,68,B,medium,low,medium,medium,low,10,3,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0086C0,TIGER 리츠부동산인프라10채권혼합액티브,naver_internal_unresolved,미래에셋자산운용,KEDI 리츠부동산인프라TOP10채권혼합지수 (Price Return),enriched,68,B,medium,low,medium,medium,low,11,3,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0087F0,ACE 차이나AI빅테크TOP2+액티브,naver_internal_unresolved,한국투자신탁운용,Solactive China AI Big Tech TOP2+ Index (Price Return),enriched,35,C,medium,low,low,medium,none,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0088N0,WON K-글로벌수급상위,naver_internal_unresolved,우리자산운용,DeepSearch 외인수급 Top20 지수,enriched,68,B,medium,low,medium,medium,low,10,3,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0089B0,PLUS 미국나스닥100미국채혼합50,naver_internal_unresolved,한화자산운용,Nasdaq-100 US T-Bills 1-3 Month 50/50 Index (USD),enriched,65,B,medium,low,low,medium,high,0,5,false,표준 KRX 코드|구성종목|산업·국가 비중
0089C0,KODEX 미국S&P500변동성확대시커버드콜,naver_internal_unresolved,삼성자산운용,Cboe S&P 500 Volatility Contingent Daily Covered Call Index(Total Retrun),enriched,29,D,low,low,low,low,low,0,5,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
0089D0,KODEX 금융고배당TOP10,naver_internal_unresolved,삼성자산운용,코스피 200 금융 고배당 TOP 10 지수,enriched,40,C,low,low,medium,low,none,10,6,true,표준 KRX 코드|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0090B0,PLUS K방산소부장,naver_internal_unresolved,한화자산운용,Akros K방산소부장 지수(PR),enriched,76,A,medium,low,medium,medium,high,10,4,true,표준 KRX 코드|산업·국가 비중
0091C0,KODEX 미국10년국채액티브(H),naver_internal_unresolved,삼성자산운용,KAP 미국 국채 10년 지수(총수익),thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0091M0,HANARO 27-06 회사채(AA-이상)액티브,naver_internal_unresolved,NH-Amundi자산운용,KIS 회사채(AA-이상)2706만기형지수(총수익),thin,25,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0091P0,TIGER 코리아원자력,naver_internal_unresolved,미래에셋자산운용,iSelect 코리아 원자력 지수 (Price Return),enriched,68,B,medium,low,medium,medium,low,17,4,true,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0092B0,SOL 한국원자력SMR,naver_internal_unresolved,신한자산운용,FnGuide 한국원자력 SMR 지수(PR),enriched,76,A,medium,low,medium,medium,high,13,4,true,표준 KRX 코드|산업·국가 비중
0092C0,SOL 27-12 회사채(AA-이상)액티브,naver_internal_unresolved,신한자산운용,"KAP 27-12 크레딧 채권지수(AA-이상, 총수익)",enriched,76,A,medium,low,medium,medium,high,32,5,false,표준 KRX 코드|산업·국가 비중
0093A0,RISE AI반도체TOP10,naver_internal_unresolved,KB자산운용,FnGuide AI반도체TOP10 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,표준 KRX 코드|산업·국가 비중
0093B0,RISE 엔비디아고정테크100,naver_internal_unresolved,KB자산운용,KEDI 엔비디아고정테크100 지수(PR),enriched,61,B,medium,low,low,medium,high,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중
0093D0,KoAct 팔란티어밸류체인액티브,naver_internal_unresolved,삼성액티브자산운용,KEDI 팔란티어밸류체인지수(PR),enriched,53,C,medium,low,low,medium,low,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0094K0,TIGER 28-04 회사채(A+이상)액티브,naver_internal_unresolved,미래에셋자산운용,KIS 회사채 2804만기형 지수(총수익),enriched,68,B,medium,low,medium,medium,low,34,5,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
0094L0,RISE 차이나테크TOP10위클리타겟커버드콜,naver_internal_unresolved,KB자산운용,Bloomberg China Tech Select TOP 10 + 12% Target Premium Weekly Index,enriched,65,B,medium,low,low,medium,high,0,4,false,표준 KRX 코드|구성종목|산업·국가 비중
0094M0,RISE 코리아밸류업위클리고정커버드콜,naver_internal_unresolved,KB자산운용,코리아 밸류업 위클리 커버드콜 30% 지수,enriched,80,A,medium,low,medium,medium,high,10,5,true,표준 KRX 코드|산업·국가 비중
0094X0,1Q 샤오미밸류체인액티브,naver_internal_unresolved,하나자산운용,Solactive-KEDI Xiaomi Focus China Tech Index,enriched,53,C,medium,low,low,medium,low,0,3,false,표준 KRX 코드|구성종목|산업·국가 비중|실제 분배금 이력
0097L0,KIWOOM 한국고배당&미국AI테크,naver_internal_unresolved,키움투자자산운용,Akros 미국AI테크TOP10&한국고배당3070 지수,enriched,29,D,low,low,low,low,low,0,3,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
0098F0,KODEX 원자력SMR,naver_internal_unresolved,삼성자산운용,iSelect 원자력SMR 지수(Price Return),enriched,40,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0098N0,PLUS 자사주매입고배당주,naver_internal_unresolved,한화자산운용,FnGuide 고배당주 플러스 자사주 지수 (PR),enriched,80,A,medium,low,medium,medium,high,10,5,true,표준 KRX 코드|산업·국가 비중
0098Z0,FOCUS 200,naver_internal_unresolved,VI자산운용,코스피 200,enriched,50,C,medium,low,medium,medium,none,10,4,true,표준 KRX 코드|산업·국가 비중|분배 일정|실제 분배금 이력
0099L0,ACE 우량회사채(AA-이상)액티브,naver_internal_unresolved,한국투자신탁운용,KIS 1~3년 우량크레딧(AA-이상) 총수익지수,thin,25,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
0100K0,KODEX 방산TOP10레버리지,naver_internal_unresolved,삼성자산운용,iSelect 방산 TOP10 지수(Price Return),enriched,40,C,low,low,medium,low,none,10,5,true,표준 KRX 코드|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0101N0,RISE AI전력인프라,naver_internal_unresolved,KB자산운용,KRX-Akros AI 전력인프라 지수,enriched,76,A,medium,low,medium,medium,high,10,4,true,표준 KRX 코드|산업·국가 비중
0102A0,TIGER 미국AI소프트웨어TOP4Plus,naver_internal_unresolved,미래에셋자산운용,Akros U.S. AI Software TOP4 Plus 지수 (Price Return),enriched,68,B,medium,low,medium,medium,low,11,3,false,표준 KRX 코드|산업·국가 비중|실제 분배금 이력
